"Valor Mercado","Tipo","Valor Compra","Edad","Edad Maxima"
"7070.3256172359","1","44923","11","12"
"5914.2272442456","1","45712","14","14"
"11742.578311928","1","46420","10","15"
"7698.2711214495","1","45301","13","15"
"11925.780324799","1","47951","10","14"
"4921.1351045319","1","42246","13","12"
"8997.3209471555","1","42198","12","15"
"5570.4089588414","1","45108","12","12"
"3844.9242412335","1","45756","14","12"
"7261.5377387481","1","47956","12","13"
"7186.9899453438","1","48000","13","14"
"5829.7443837778","1","42292","13","13"
"7448.23417661","1","45650","13","14"
"7499.36058417","1","42661","12","15"
"4934.2680680063","1","44136","15","14"
"3426.3763924725","1","42045","15","12"
"5338.2487906489","1","43607","14","14"
"5834.2103397493","1","43193","13","13"
"8449.944362814","1","43387","12","15"
"11184.04218182","1","44923","10","14"
"9194.9008851872","1","47934","10","12"
"6305.8269672158","1","45495","13","13"
"6211.0783164981","1","45455","13","13"
"3357.1942968036","1","45866","15","12"
"4385.1207984229","1","47658","14","12"
"5879.0257372745","1","47772","12","12"
"7183.3131007459","1","45144","14","15"
"7430.5266980388","1","45509","11","12"
"7727.0368455301","1","42474","10","12"
"6036.8796643441","1","46660","14","14"
"5257.0466359849","1","45951","13","12"
"6605.8855073531","1","43626","12","13"
"12153.886283661","1","47512","10","15"
"7282.1737315254","1","44865","14","15"
"6205.9997374406","1","46244","13","13"
"11190.56645663","1","42220","10","15"
"6071.941695828","1","46931","13","13"
"8444.1703504262","1","47944","11","13"
"6527.7523546048","1","43110","12","13"
"4857.5788399396","1","43941","14","13"
"7789.2089145722","1","47507","13","14"
"10129.643111606","1","43649","10","14"
"8127.9971790882","1","44678","10","12"
"6271.7555045336","1","46111","13","14"
"8746.5036283405","1","46282","12","14"
"7642.5339047118","1","47637","13","15"
"3814.9553468899","1","46223","15","12"
"6905.0768638007","1","45008","11","12"
"6539.3478732315","1","47528","14","14"
"6417.5445421761","1","45712","13","14"
"6673.988605131","1","43206","12","13"
"8418.2249895576","1","42996","12","15"
"7129.4226809858","1","42970","12","13"
"11656.853932905","1","45569","10","15"
"7630.9775286459","1","43500","11","13"
"4045.5955194314","1","43968","14","12"
"6493.1029709713","1","43563","14","15"
"8751.6237556735","1","44936","12","15"
"4474.5116748377","1","44509","14","12"
"10738.612708961","1","47791","11","15"
"9370.1822263996","1","43040","11","14"
"8224.9994314048","1","42232","12","15"
"7343.0877606668","1","47863","11","12"
"11166.728362112","1","43653","10","15"
"4624.3054545404","1","43368","15","14"
"8036.14283293","1","42303","12","14"
"6412.770654862","1","47513","14","15"
"8396.3915940988","1","44072","10","13"
"10704.481618501","1","46126","10","14"
"3775.5157419685","1","47759","15","12"
"10241.397620721","1","44029","10","15"
"6175.2576791961","1","43443","14","15"
"7182.6478055852","1","47971","13","14"
"6551.6451028001","1","42347","13","15"
"5791.7139928921","1","45106","12","12"
"4922.4093640659","1","45115","13","12"
"6203.7558207497","1","43953","12","12"
"6302.213539185","1","44814","11","12"
"4957.9785861137","1","45441","13","12"
"10863.594422369","1","45623","10","14"
"9108.6089598872","1","46831","10","13"
"7891.0281714097","1","46219","11","13"
"5718.3456366198","1","44198","12","12"
"6456.0223259976","1","43540","14","15"
"5605.1379703896","1","43323","12","12"
"13306.491966472","1","47307","10","15"
"5541.949896684","1","42065","15","15"
"7771.451002415","1","44662","13","15"
"7180.7035061946","1","44697","12","13"
"9341.45418174","1","42619","10","13"
"5792.219677484","1","47311","15","15"
"4373.8605504337","1","43858","15","13"
"11798.971397173","1","43103","10","15"
"5711.1003459811","1","44142","12","12"
"4900.1243177144","1","42850","14","13"
"3307.4261350884","1","43349","15","12"
"6441.194530118","1","43440","14","15"
"7995.7471878055","1","46144","12","14"
"6414.6610732911","1","47248","12","12"
"7339.4288073918","1","42317","11","13"
"8664.2546432505","1","42627","12","15"
"12202.213453149","1","46563","10","15"
"9811.8371698153","1","47027","10","13"
"7044.2488352719","1","46521","12","13"
"9630.898870912","1","46435","10","13"
"6401.4480816105","1","42618","14","15"
"7131.1834328487","1","42435","13","15"
"6515.7731516847","1","44692","11","12"
"7333.6508671249","1","45170","13","14"
"10275.715291944","1","45596","10","14"
"9837.0708952501","1","44072","11","15"
"6113.368489779","1","46611","12","12"
"11934.717697464","1","46549","10","15"
"8539.8495006808","1","42216","11","15"
"8895.851910677","1","42891","10","13"
"6369.926222736","1","46222","12","12"
"8261.808601999","1","42421","12","15"
"8122.1925992665","1","42113","12","15"
"11952.916456277","1","45535","10","15"
"5750.1952053941","1","45189","15","15"
"10700.64929636","1","47941","11","15"
"5272.7890873539","1","47164","15","14"
"5143.9029236602","1","42240","14","14"
"4524.3812947689","1","42307","13","12"
"4643.8630571068","1","46926","14","12"
"6831.2468931603","1","42262","13","15"
"8005.3454888246","1","47108","13","15"
"6824.5319528183","1","44483","11","12"
"6379.8074551762","1","43026","14","15"
"5788.8848256292","1","42047","15","15"
"3334.8401824368","1","43668","15","12"
"9123.9665057256","1","45499","11","14"
"7853.6906731731","1","46325","13","15"
"8304.7505269407","1","47078","10","12"
"4499.1518978319","1","43159","13","12"
"7296.8777135605","1","47884","14","15"
"4030.0468219631","1","47578","14","12"
"5816.4158206227","1","44956","12","12"
"9465.1638139965","1","43027","10","14"
"3962.7844757749","1","43068","14","12"
"9331.8193797554","1","44993","10","13"
"10328.063347131","1","44504","10","14"
"6745.495520597","1","44548","12","13"
"3459.8438733797","1","44081","15","12"
"11838.960811031","1","46379","10","14"
"6316.9376006465","1","42602","14","15"
"9454.1856141336","1","46853","11","15"
"6590.8804919612","1","45960","12","13"
"8033.1653265898","1","43714","12","15"
"3282.9704229566","1","44629","15","12"
"6344.7581728393","1","42197","14","15"
"6734.1917766997","1","45416","14","15"
"5792.9744132054","1","43327","14","15"
"6492.3276484225","1","45794","12","13"
"7022.0544061182","1","42114","13","15"
"8939.4071763794","1","43101","10","13"
"4617.7542774804","1","44592","15","14"
"7168.9977460057","1","42752","12","14"
"7068.4640302809","1","42452","11","13"
"10060.833910685","1","46349","10","13"
"3641.6968680361","1","46932","15","12"
"6565.1549036718","1","44276","14","15"
"7185.07116292","1","44173","12","13"
"7939.9208606233","1","46708","11","13"
"6440.8367932144","1","42536","12","13"
"7194.0030651556","1","45818","12","14"
"12016.272500455","1","46806","10","15"
"6722.6367461579","1","44149","11","12"
"4245.9074901523","1","46355","14","12"
"12248.083033257","1","47371","10","15"
"7324.0638197871","1","47739","11","12"
"5401.2163124809","1","44559","14","13"
"9831.0014939324","1","45966","12","15"
"7590.1398035109","1","42864","12","14"
"11393.025459775","1","44776","10","14"
"6416.4744355483","1","44743","14","15"
"10060.842939704","1","45474","11","15"
"12258.80724811","1","46340","10","15"
"5015.2199365408","1","45367","14","13"
"9657.4468423877","1","46563","10","13"
"4820.6824155436","1","43120","15","14"
"9658.5072558373","1","43272","11","15"
"4115.9865931313","1","47676","15","13"
"7028.7632304433","1","43174","13","14"
"5300.786371032","1","44741","15","14"
"6498.6795535822","1","42918","12","13"
"10119.823370162","1","47233","10","13"
"3695.7500177457","1","47381","15","12"
"4408.2926807416","1","43746","14","12"
"6297.5268996157","1","45627","13","14"
"9527.0298945691","1","45585","11","14"
"6897.4163901879","1","44772","11","12"
"6712.092307585","1","45892","14","15"
"8156.5273000322","1","43757","11","14"
"7068.4761694574","1","46681","12","13"
"9587.7642945761","1","45601","11","14"
"6596.6846074242","1","46508","14","14"
"4934.3798649084","1","44137","15","14"
"4099.6974509078","1","43403","15","13"
"7097.310718012","1","46261","11","12"
"8854.5014830244","1","42122","10","14"
"5044.0648321128","1","46230","13","12"
"8862.0728320959","1","44193","11","14"
"8370.8809951664","1","47385","11","13"
"5462.5610010346","1","42221","15","15"
"8785.2968383549","1","47213","11","14"
"3771.6538302236","1","44987","14","12"
"4501.8700059946","1","42684","14","13"
"5771.9090352705","1","44612","13","13"
"5241.5671012941","1","43515","12","12"
"6339.9603166161","1","44944","11","12"
"8764.7449636126","1","44496","11","14"
"10343.577698371","1","47239","10","13"
"5494.517907959","1","42468","15","15"
"4767.088434003","1","44055","14","13"
"5789.1790698689","1","42050","13","14"
"8473.4774864352","1","43798","11","14"
"4061.1455931846","1","44137","14","12"
"8082.1953818902","1","42408","11","14"
"4516.2621280649","1","42961","13","12"
"5811.8121733772","1","43706","14","14"
"5217.7856246309","1","45003","14","13"
"5124.8047840004","1","46970","13","12"
"11654.63718443","1","47215","10","15"
"10777.808367501","1","43704","10","15"
"8112.0732381203","1","45775","11","13"
"7992.405557679","1","44833","12","14"
"6985.1034535638","1","43749","11","12"
"10335.677828401","1","43118","11","15"
"9438.4275702611","1","42286","11","15"
"4704.0984247315","1","42853","15","14"
"6988.0377354922","1","43633","14","15"
"9200.310300564","1","42491","11","14"
"5612.5218915822","1","42560","13","13"
"10692.390728037","1","47904","11","15"
"5000.0531216322","1","42279","14","14"
"6016.5669745177","1","46503","15","15"
"6027.9255003819","1","44710","13","13"
"6860.700619047","1","47320","14","15"
"10629.754933309","1","45804","10","14"
"7128.1529106297","1","44716","13","14"
"7598.6886204634","1","44715","13","15"
"3901.083078971","1","44677","14","12"
"4615.4615622986","1","47808","14","12"
"4302.4011978757","1","45549","15","13"
"7264.6522400286","1","43356","11","12"
"6846.8580834444","1","42008","13","14"
"4986.9616280974","1","46694","14","13"
"10781.99513744","1","42149","10","15"
"8223.5895836185","1","43280","11","14"
"7010.2853359787","1","47278","14","15"
"9494.7202937949","1","43306","10","13"
"4684.3685621829","1","43693","13","12"
"12154.841135408","1","47972","10","14"
"5694.0306987044","1","46172","14","14"
"3489.5327250586","1","44971","15","12"
"8339.9969022074","1","42127","12","15"
"7491.6444995104","1","42926","10","12"
"6941.5855066608","1","45843","12","13"
"4166.1991208559","1","44443","15","13"
"7387.3847344538","1","45718","14","15"
"3398.0951410472","1","45852","15","12"
"5592.238089445","1","47540","12","12"
"5078.1216083263","1","45936","14","13"
"5918.0848140069","1","45046","12","12"
"9630.2766528305","1","46432","10","13"
"8446.1821261813","1","46427","10","12"
"5597.8926797509","1","43267","14","14"
"11774.269192296","1","46028","10","15"
"4703.7931690321","1","46862","15","13"
"10127.523398376","1","43650","11","15"
"7335.1008905199","1","43970","11","12"
"10365.931404452","1","44764","11","15"
"8307.2224934211","1","47415","12","14"
"7516.1799202023","1","45810","12","14"
"6378.9027633642","1","42603","13","14"
"3453.1069888763","1","42924","15","12"
"10611.189297236","1","45724","10","14"
"4047.2445294117","1","45080","14","12"
"5267.073136435","1","44950","12","12"
"8782.4008138236","1","42344","10","13"
"7099.3859229067","1","45236","13","14"
"5037.982095412","1","44585","15","14"
"8661.175501596","1","45556","11","13"
"7554.6794055571","1","45642","11","13"
"4340.7708839314","1","47176","14","12"
"11840.353537994","1","46410","10","14"
"4815.8353310774","1","45309","13","12"
"4963.106664139","1","45488","13","12"
"11947.337122029","1","47211","10","14"
"6701.4224455583","1","42781","11","12"
"6890.8093903934","1","45676","13","14"
"8838.4856079753","1","45382","12","15"
"7908.7788479006","1","43473","10","12"
"5541.8242193162","1","43017","12","12"
"5578.5402151336","1","42715","12","12"
"5823.2729706915","1","45009","13","13"
"8267.6690940039","1","46653","11","13"
"10498.269655797","1","43322","10","14"
"3267.0117800455","1","46248","15","12"
"6843.6209102915","1","46154","14","15"
"5132.2056040771","1","43359","15","15"
"8705.0598733016","1","47850","10","12"
"9352.9730717939","1","46641","11","14"
"10125.69791394","1","43632","10","14"
"7875.1255424278","1","44536","12","15"
"7044.1972209614","1","43147","13","14"
"8093.129510958","1","46706","12","14"
"9577.3178810006","1","45988","12","15"
"6045.8226733237","1","43322","14","14"
"9082.4565589865","1","45292","11","14"
"7665.4352828587","1","44531","12","14"
"5034.9879039223","1","46855","13","12"
"7363.492471449","1","47996","11","12"
"4298.0837883538","1","43583","13","12"
"8402.8842317226","1","46189","10","12"
"5649.5153755519","1","43666","12","12"
"3838.0627488482","1","42712","15","13"
"9412.6589100482","1","44023","11","14"
"4586.5322204573","1","47686","14","12"
"4877.3162331138","1","42070","13","12"
"7863.6160741696","1","44373","11","13"
"8324.6228491001","1","46402","13","15"
"3113.9207550904","1","42574","15","12"
"8240.056634001","1","42059","12","15"
"6929.7667298033","1","44171","13","15"
"7132.4813470794","1","43671","11","13"
"10561.304900806","1","42673","10","14"
"7313.3851108348","1","47233","13","15"
"6238.1389295494","1","45838","14","15"
"6156.2975796932","1","47583","14","14"
"3268.6192548613","1","42124","15","12"
"3201.5141829485","1","43192","15","12"
"5062.7223074814","1","46401","13","12"
"5585.1112230167","1","43230","14","14"
"10214.155990861","1","42407","11","15"
"10208.118716492","1","47668","10","14"
"4227.3082440829","1","44754","15","13"
"7930.1169384301","1","42301","11","14"
"5431.59298603","1","45894","14","13"
"8904.1843722661","1","44403","11","14"
"9368.2038308415","1","44185","11","14"
"11228.937431119","1","45839","10","15"
"8841.0170620109","1","44088","11","14"
"5032.649341793","1","45016","15","14"
"10018.93935932","1","43121","10","14"
"7990.5541340215","1","43320","11","13"
"8669.3069726575","1","43079","10","13"
"5956.9227069381","1","46042","13","13"
"5586.4490994326","1","44757","15","15"
"8422.3128096259","1","46020","12","15"
"4662.440172631","1","42560","13","12"
"4494.7381613526","1","43767","15","14"
"4307.7852209779","1","45606","15","13"
"6705.2775747344","1","45221","14","15"
"3273.8957269279","1","42192","15","12"
"6019.6333830286","1","46289","12","12"
"5494.238286295","1","42289","12","12"
"5906.690999543","1","42265","14","14"
"5941.7852247108","1","45925","12","12"
"7863.8436381052","1","43226","10","12"
"4199.0028893925","1","42683","15","13"
"7866.0971014843","1","44387","11","13"
"3350.2045468897","1","46545","15","12"
"9779.7229778132","1","46063","10","13"
"8837.3104745234","1","46419","10","12"
"9391.2745202344","1","46832","11","14"
"6856.5964983332","1","44692","11","12"
"9788.1890989609","1","43853","11","15"
"6348.816886218","1","43736","12","13"
"5262.6797675887","1","44143","15","14"
"4183.4804069006","1","44290","15","13"
"4336.0782581242","1","47125","14","12"
"4477.2938336499","1","42072","14","13"
"5037.3953382738","1","42927","15","14"
"6572.2028471025","1","43894","13","14"
"8223.7123583189","1","45274","12","14"
"6462.1404477239","1","44515","12","13"
"5005.8260031","1","42527","15","14"
"6940.4321249989","1","45908","11","12"
"4490.8402623667","1","43511","13","12"
"3910.092909682","1","43105","14","12"
"7837.3049732698","1","46325","13","15"
"6152.8043145639","1","47556","13","13"
"8866.1931184291","1","42105","10","13"
"9382.1971802253","1","45149","10","13"
"3219.2517654391","1","44600","15","12"
